File: ../datasets/SR_div.txt
N_vars: 1 N_gens: 100 Pop_size: 350 XP: 0.9 MP: 0.1 TS: 20 MAX_D: 7 MIN_D: 3
[GEN], [BEST_FIT], [WORST_FIT], [AVG_FIT], [% BETTER CHILDREN]
91, 0.04552, 54156943272.93084, 155687232.95464, 35.443%
92, 0.04552, 3390188770.28661, 14185910.00822, 41.667%
93, 0.04552, 115993968379.26598, 331430741.42904, 38.365%
94, 0.04552, 8507309602.88362, 24310769.10493, 37.580%
95, 0.04552, 2370120.97929, 17797.84369, 47.682%
96, 0.04552, 1259703.79118, 8895.42381, 44.000%
97, 0.04552, 29074419499.01921, 90226800.90757, 33.544%
98, 0.04552, 10581084162.99529, 30238664.27938, 51.250%
99, 0.04552, 21322442081.95869, 72091003.27793, 39.877%
100, 0.04552, 21531063.97407, 63504.91375, 43.750%
